0.1481	-0.0639
0.1889	-0.0543
0.1369	-0.0384
0.1500	-0.0331
0.1997	-0.0690
0.2535	-0.0338
0.0928	-0.0055
0.0825	-0.0014
0.1203	-0.0308
0.0665	-0.0205
0.1889	-0.0543
0.1786	-0.0580
0.0954	-0.0047
0.1995	-0.0489
0.1483	-0.0471
0.1225	-0.0335
0.0841	-0.0165
0.1815	-0.0579
0.1055	-0.0318
0.0234	0.0007
0.0928	-0.0055
0.2025	-0.0930
0.1815	-0.0579
0.0928	-0.0055
0.0895	-0.0062
0.1295	0.0359
0.1638	-0.0752
0.2095	-0.0927
0.1276	-0.0175
0.0483	-0.0020
0.0186	-0.0007
0.1891	-0.0427
0.1265	-0.0367
0.1728	-0.0606
0.2140	-0.0486
0.0712	-0.0138
0.1912	-0.0546
0.1233	-0.0310
0.0764	-0.0147
0.1744	-0.0190
0.0995	-0.0095
0.0719	-0.0356
0.1290	-0.0260
0.0425	-0.0039
0.1174	-0.0482
0.2403	-0.0393
0.4088	-0.2692
0.1132	-0.0213
0.1287	-0.0494
0.0770	-0.0217
0.1692	-0.0512
0.0798	0.0077
0.0226	0.0026
0.1569	-0.0207
0.0717	-0.0470
0.0481	0.0299
0.1264	-0.0974
0.1203	-0.0308
0.0665	-0.0205
0.0981	-0.0058
0.2624	-0.0538
0.1266	-0.0332
0.0650	-0.0014
0.0001	-0.0001
0.1424	-0.0281
0.1714	-0.0320
0.0259	-0.0090
0.2074	-0.0751
0.1277	-0.0236
0.1134	-0.0566
0.0483	-0.0020
0.0794	-0.0219
0.1723	-0.0354
0.1369	-0.0375
0.2051	-0.0591
0.2074	-0.0751
0.1384	-0.0521
0.2312	-0.1039
0.0483	-0.0020
0.1808	-0.0251
0.0687	-0.0015
0.1513	-0.0366
0.1254	-0.0292
0.1507	-0.0531
0.1381	-0.0390
0.1555	-0.0418
0.1518	-0.0233
0.1574	-0.0326
0.2098	-0.0431
0.1070	-0.0209
0.2988	0.1642
0.2988	0.1642
0.1941	-0.0928
0.0000	-0.0000
0.1950	-0.0589
0.1222	-0.0355
0.1265	-0.0237
0.0641	-0.0171
0.1373	-0.0267
0.2103	-0.0825
0.1118	0.0014
0.0969	-0.0137
0.1462	-0.0499
0.1121	-0.0471
0.0699	-0.0117
0.1394	-0.0287
0.1179	-0.0164
0.0565	-0.0105
0.1889	0.0406
0.1355	-0.0220
0.1640	-0.0396
0.2117	-0.0372
0.1354	-0.0481
0.0578	-0.0028
0.1668	-0.0534
0.1821	-0.1378
0.2398	-0.0838
0.1035	-0.0131
0.1894	-0.0241
0.1592	-0.0015
0.0820	-0.0195
0.2398	-0.0838
0.1894	-0.0241
0.1873	-0.0311
0.0752	-0.0050
0.2418	-0.0733
0.0481	0.0299
0.1665	-0.0886
0.1995	-0.0489
0.1424	-0.0406
0.1942	-0.1089
0.1025	-0.0127
0.1624	-0.0623
0.1624	-0.0623
0.1116	-0.0417
0.1145	-0.0403
0.0318	0.0003
0.1105	-0.0265
0.0820	-0.0195
0.0000	-0.0000
0.0112	-0.0028
0.1486	-0.0226
0.2482	-0.0502
0.1850	-0.0434
0.0512	-0.0034
0.1486	-0.0226
0.1624	-0.0849
0.1105	-0.0265
0.0112	-0.0028
0.0512	-0.0034
0.1615	-0.0267
0.2488	-0.0871
0.1506	-0.0830
0.1507	-0.0531
0.1506	-0.0830
0.2488	-0.0871
0.1505	-0.0814
0.1912	-0.0546
0.0932	0.0015
0.1276	-0.0175
0.1842	-0.0552
0.2462	-0.0684
0.0000	-0.0000
0.2136	-0.0451
0.0483	-0.0020
0.1221	-0.0734
0.1249	-0.0398
0.1219	-0.0260
0.2094	-0.0711
0.1910	-0.0439
0.0289	-0.0004
0.1723	-0.0354
0.1078	-0.0459
0.1808	-0.0251
0.1167	-0.0162
0.0512	-0.0034
0.1116	-0.0417
0.2398	-0.0838
0.1815	-0.0579
0.1225	-0.0335
0.0907	-0.0283
0.1219	-0.0260
0.0738	-0.0014
0.1573	-0.0197
0.0259	-0.0090
0.1356	-0.0559
0.0846	0.0010
0.1944	-0.0312
0.0000	-0.0000
0.1624	-0.0623
0.1624	-0.0623
0.1188	-0.0390
0.1624	-0.0623
0.1948	-0.2240
0.1188	-0.0390
0.1675	-0.0898
0.1330	-0.0112
0.1506	-0.0830
0.1166	-0.0397
0.0833	-0.0027
0.0000	-0.0000
0.1568	-0.0210
0.1483	-0.0471
0.0287	-0.0032
0.1756	-0.0572
0.1398	-0.0513
0.1962	-0.0386
0.1670	-0.0628
0.1305	-0.0465
0.1003	-0.0248
0.2524	-0.3712
0.0697	-0.0008
0.1014	-0.0173
0.1229	-0.0301
0.1612	-0.0456
0.1203	-0.0441
0.2009	-0.0681
0.1614	-0.0440
0.1511	-0.0483
0.2312	-0.1039
0.0192	-0.0251
0.1354	-0.0481
0.6637	0.4689
0.3593	-0.6119
0.3692	-0.0988
0.2707	-0.2867
0.0573	0.0372
0.3998	-0.1774
0.6435	0.5180
0.4088	-0.2692
0.6637	0.4689
0.3593	-0.6119
0.3692	-0.0988
0.2707	-0.2867
0.0573	0.0372
0.3998	-0.1774
0.6435	0.5180
0.4088	-0.2692
0.6637	0.4689
0.3593	-0.6119
0.3692	-0.0988
0.2707	-0.2867
0.0573	0.0372
0.3998	-0.1774
0.6435	0.5180
0.4088	-0.2692
0.0481	0.0299
0.0584	-0.0241
0.3925	-0.0586
0.2282	-0.0735
0.1995	-0.0644
0.2970	-0.1510
0.2774	-0.0938
0.2850	-0.0845
0.6637	0.4689
0.3593	-0.6119
0.3692	-0.0988
0.2707	-0.2867
0.0573	0.0372
0.3998	-0.1774
0.6435	0.5180
0.4088	-0.2692
0.0481	0.0299
0.1995	-0.0644
0.2970	-0.1510
0.2774	-0.0938
0.1340	-0.0119
0.2778	-0.0361
0.0559	-0.0289
0.2365	-0.0660
0.2357	-0.1546
0.0953	-0.0069
0.2850	-0.0845
0.2762	-0.0136
0.0318	0.0003
0.1995	-0.0644
0.2970	-0.1510
0.2774	-0.0938
0.1340	-0.0119
0.2778	-0.0361
0.6637	0.4689
0.3593	-0.6119
0.3692	-0.0988
0.2707	-0.2867
0.0573	0.0372
0.3998	-0.1774
0.6435	0.5180
0.4088	-0.2692
0.6637	0.4689
0.3593	-0.6119
0.3692	-0.0988
0.2707	-0.2867
0.0573	0.0372
0.3998	-0.1774
0.6435	0.5180
0.4088	-0.2692
0.2778	-0.0361
0.0481	0.0299
0.0584	-0.0241
0.3925	-0.0586
0.2282	-0.0735
0.1995	-0.0644
0.2970	-0.1510
0.2774	-0.0938
0.2850	-0.0845
0.6637	0.4689
0.3593	-0.6119
0.3692	-0.0988
0.2707	-0.2867
0.0573	0.0372
0.3998	-0.1774
0.6435	0.5180
0.4088	-0.2692
0.6637	0.4689
0.3593	-0.6119
0.3692	-0.0988
0.2707	-0.2867
0.0573	0.0372
0.3998	-0.1774
0.6435	0.5180
0.4088	-0.2692
0.0559	-0.0289
0.2365	-0.0660
0.2357	-0.1546
0.0953	-0.0069
0.0481	0.0299
0.2850	-0.0845
0.2237	-0.0453
0.2762	-0.0136
0.0318	0.0003
0.0481	0.0299
0.1995	-0.0644
0.2970	-0.1510
0.2774	-0.0938
0.1340	-0.0119
0.2778	-0.0361
0.6637	0.4689
0.3593	-0.6119
0.3692	-0.0988
0.2707	-0.2867
0.0573	0.0372
0.3998	-0.1774
0.6435	0.5180
0.4088	-0.2692
0.6637	0.4689
0.3593	-0.6119
0.3692	-0.0988
0.2707	-0.2867
0.0573	0.0372
0.3998	-0.1774
0.6435	0.5180
0.4088	-0.2692
0.0559	-0.0289
0.2365	-0.0660
0.2357	-0.1546
0.0953	-0.0069
0.0481	0.0299
0.2850	-0.0845
0.2237	-0.0453
0.2762	-0.0136
0.0318	0.0003
0.6637	0.4689
0.3593	-0.6119
0.3692	-0.0988
0.2707	-0.2867
0.0573	0.0372
0.3998	-0.1774
0.6435	0.5180
0.4088	-0.2692
0.0559	-0.0289
0.2365	-0.0660
0.2357	-0.1546
0.0953	-0.0069
0.0481	0.0299
0.2850	-0.0845
0.2237	-0.0453
0.2762	-0.0136
0.0318	0.0003
0.0559	-0.0289
0.2365	-0.0660
0.2357	-0.1546
0.0953	-0.0069
0.0481	0.0299
0.2850	-0.0845
0.2237	-0.0453
0.2762	-0.0136
0.0318	0.0003
0.0481	0.0299
0.1995	-0.0644
0.2970	-0.1510
0.2774	-0.0938
0.1340	-0.0119
0.2778	-0.0361
0.6637	0.4689
0.3593	-0.6119
0.3692	-0.0988
0.2707	-0.2867
0.0573	0.0372
0.3998	-0.1774
0.6435	0.5180
0.4088	-0.2692
0.6637	0.4689
0.3593	-0.6119
0.3692	-0.0988
0.2707	-0.2867
0.0573	0.0372
0.3998	-0.1774
0.6435	0.5180
0.4088	-0.2692
0.2778	-0.0361
0.0481	0.0299
0.0584	-0.0241
0.3925	-0.0586
0.2282	-0.0735
0.1995	-0.0644
0.2970	-0.1510
0.2774	-0.0938
0.2850	-0.0845
0.2778	-0.0361
0.0481	0.0299
0.0584	-0.0241
0.3925	-0.0586
0.2282	-0.0735
0.1995	-0.0644
0.2970	-0.1510
0.2774	-0.0938
0.2850	-0.0845
0.2357	-0.1546
0.0584	-0.0241
0.0481	0.0299
0.2018	-0.0563
0.0953	-0.0069
0.0559	-0.0289
0.2195	-0.1089
0.2497	-0.0482
0.6637	0.4689
0.3593	-0.6119
0.3692	-0.0988
0.2707	-0.2867
0.0573	0.0372
0.3998	-0.1774
0.6435	0.5180
0.4088	-0.2692
0.6637	0.4689
0.3593	-0.6119
0.3692	-0.0988
0.2707	-0.2867
0.0573	0.0372
0.3998	-0.1774
0.6435	0.5180
0.4088	-0.2692
0.6637	0.4689
0.3593	-0.6119
0.3692	-0.0988
0.2707	-0.2867
0.0573	0.0372
0.3998	-0.1774
0.6435	0.5180
0.4088	-0.2692
0.0481	0.0299
0.0584	-0.0241
0.3925	-0.0586
0.2282	-0.0735
0.1995	-0.0644
0.2970	-0.1510
0.2774	-0.0938
0.2850	-0.0845
0.1340	-0.0119
0.6637	0.4689
0.3593	-0.6119
0.3692	-0.0988
0.2707	-0.2867
0.0573	0.0372
0.3998	-0.1774
0.6435	0.5180
0.4088	-0.2692
0.6637	0.4689
0.3593	-0.6119
0.3692	-0.0988
0.2707	-0.2867
0.0573	0.0372
0.3998	-0.1774
0.6435	0.5180
0.4088	-0.2692
0.0481	0.0299
0.0584	-0.0241
0.3925	-0.0586
0.2282	-0.0735
0.1995	-0.0644
0.2970	-0.1510
0.2774	-0.0938
0.2850	-0.0845
0.1340	-0.0119
0.6637	0.4689
0.3593	-0.6119
0.3692	-0.0988
0.2707	-0.2867
0.0573	0.0372
0.3998	-0.1774
0.6435	0.5180
0.4088	-0.2692
0.0481	0.0299
0.0584	-0.0241
0.3925	-0.0586
0.2282	-0.0735
0.1995	-0.0644
0.2970	-0.1510
0.2774	-0.0938
0.2850	-0.0845
0.1340	-0.0119
0.0481	0.0299
0.1995	-0.0644
0.2970	-0.1510
0.2774	-0.0938
0.1340	-0.0119
0.2778	-0.0361
0.6637	0.4689
0.3593	-0.6119
0.3692	-0.0988
0.2707	-0.2867
0.0573	0.0372
0.3998	-0.1774
0.6435	0.5180
0.4088	-0.2692
0.0559	-0.0289
0.2365	-0.0660
0.2357	-0.1546
0.0953	-0.0069
0.0481	0.0299
0.2850	-0.0845
0.2237	-0.0453
0.2762	-0.0136
0.0318	0.0003
0.6637	0.4689
0.3593	-0.6119
0.3692	-0.0988
0.2707	-0.2867
0.0573	0.0372
0.3998	-0.1774
0.6435	0.5180
0.4088	-0.2692
0.6637	0.4689
0.3593	-0.6119
0.3692	-0.0988
0.2707	-0.2867
0.0573	0.0372
0.3998	-0.1774
0.6435	0.5180
0.4088	-0.2692
0.0481	0.0299
0.1995	-0.0644
0.2970	-0.1510
0.2774	-0.0938
0.1340	-0.0119
0.2778	-0.0361
0.0559	-0.0289
0.2365	-0.0660
0.2357	-0.1546
0.0953	-0.0069
0.0481	0.0299
0.2850	-0.0845
0.2237	-0.0453
0.2762	-0.0136
0.0318	0.0003
0.0559	-0.0289
0.2365	-0.0660
0.2357	-0.1546
0.0953	-0.0069
0.0481	0.0299
0.2850	-0.0845
0.2237	-0.0453
0.2762	-0.0136
0.0318	0.0003
0.6637	0.4689
0.3593	-0.6119
0.3692	-0.0988
0.2707	-0.2867
0.0573	0.0372
0.3998	-0.1774
0.6435	0.5180
0.4088	-0.2692
0.0481	0.0299
0.1995	-0.0644
0.2970	-0.1510
0.2774	-0.0938
0.1340	-0.0119
0.2778	-0.0361
0.6637	0.4689
0.3593	-0.6119
0.3692	-0.0988
0.2707	-0.2867
0.0573	0.0372
0.3998	-0.1774
0.6435	0.5180
0.4088	-0.2692
0.6637	0.4689
0.3593	-0.6119
0.3692	-0.0988
0.2707	-0.2867
0.0573	0.0372
0.3998	-0.1774
0.6435	0.5180
0.4088	-0.2692
0.2357	-0.1546
0.0584	-0.0241
0.0481	0.0299
0.2018	-0.0563
0.0953	-0.0069
0.0559	-0.0289
0.2195	-0.1089
0.2497	-0.0482
0.2357	-0.1546
0.0584	-0.0241
0.0481	0.0299
0.2018	-0.0563
0.0953	-0.0069
0.0559	-0.0289
0.2195	-0.1089
0.2497	-0.0482
0.6637	0.4689
0.3593	-0.6119
0.3692	-0.0988
0.2707	-0.2867
0.0573	0.0372
0.3998	-0.1774
0.6435	0.5180
0.4088	-0.2692
0.2357	-0.1546
0.0584	-0.0241
0.0481	0.0299
0.2018	-0.0563
0.0953	-0.0069
0.0559	-0.0289
0.2195	-0.1089
0.2497	-0.0482
0.2357	-0.1546
0.0584	-0.0241
0.0481	0.0299
0.2018	-0.0563
0.0953	-0.0069
0.0559	-0.0289
0.2195	-0.1089
0.2497	-0.0482
0.6637	0.4689
0.3593	-0.6119
0.3692	-0.0988
0.2707	-0.2867
0.0573	0.0372
0.3998	-0.1774
0.6435	0.5180
0.4088	-0.2692
0.6637	0.4689
0.3593	-0.6119
0.3692	-0.0988
0.2707	-0.2867
0.0573	0.0372
0.3998	-0.1774
0.6435	0.5180
0.4088	-0.2692
0.6637	0.4689
0.3593	-0.6119
0.3692	-0.0988
0.2707	-0.2867
0.0573	0.0372
0.3998	-0.1774
0.6435	0.5180
0.4088	-0.2692
0.2524	-0.3712
0.0481	0.0299
0.1995	-0.0644
0.2970	-0.1510
0.2774	-0.0938
0.1340	-0.0119
0.2778	-0.0361
0.0744	-0.0601
0.0559	-0.0289
0.2365	-0.0660
0.2357	-0.1546
0.0953	-0.0069
0.0481	0.0299
0.2850	-0.0845
0.2237	-0.0453
0.2762	-0.0136
0.0318	0.0003
0.2357	-0.1546
0.0584	-0.0241
0.0481	0.0299
0.2018	-0.0563
0.0953	-0.0069
0.0559	-0.0289
0.2195	-0.1089
0.2497	-0.0482
0.2357	-0.1546
0.0584	-0.0241
0.0481	0.0299
0.2018	-0.0563
0.0953	-0.0069
0.0559	-0.0289
0.2195	-0.1089
0.2497	-0.0482
0.6637	0.4689
0.3593	-0.6119
0.3692	-0.0988
0.2707	-0.2867
0.0573	0.0372
0.3998	-0.1774
0.6435	0.5180
0.4088	-0.2692
0.0481	0.0299
0.0584	-0.0241
0.3925	-0.0586
0.2282	-0.0735
0.1995	-0.0644
0.2970	-0.1510
0.2774	-0.0938
0.2850	-0.0845
0.1340	-0.0119
